선호관광,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
주문진,강원도 양양 성탄절 여행_양양 바다 & 주문진 회센터 맛집_[기사문항 해변 민자횟집] : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,서울,동대문구,장안1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
주문진,강릉 주문진- 남북면옥 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,서울,동대문구,장안1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
주문진,강릉 주문진- 남북면옥 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,서울,동대문구,장안1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
주문진,강릉 주문진- 남북면옥 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,서울,동대문구,장안1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
주문진,강릉 주문진- 남북면옥 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,서울,동대문구,장안1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
용궁사,강남용궁사 오왕근? 연락처나 위치요 - Daum 팁,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,청담동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
용궁사,용궁사오왕근 : 네이버 통합검색,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,청담동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
용궁사,용궁사오왕근위치 : 네이버 통합검색,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,청담동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
용궁사,용궁사 오왕근 상담안내 : 네이버 블로그,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,청담동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,[해운대 미용실 / 장산 미용실] 자연스러운 굵은롤 다운펌 잘하는 미용실 미성뷰티 : 네이버 블로그,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,부산,사하구,하단2동,
공릉,[노원구 공릉2동맛집] 한정식 아름다운세상도시락,F,5,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,중계2.3동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
장흥,장흥 참숯불가마 - Daum 검색,M,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,구의2동,중형파생 (I40 등)
덕산온천,덕산온천불가마 - Daum 검색,M,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,구의2동,중형파생 (I40 등)
공릉,노원구 공릉2동 미세먼지 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,공릉2동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
마곡사,마곡사 템플스테이중인데 화장실이 극악 난이도네요 : 네이버 카페,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,공릉2동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
공릉,노원구 공릉2동 미세먼지 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,공릉2동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
공릉,노원구 공릉2동 미세먼지 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,공릉2동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
화장사,24시간 방금한 화장 사용하기 좋은 데일리 베이스 메이크업! 시세이도 파란자차&글로우쿠션 : 네이버 포스트,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,노원구,공릉2동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
울릉도,울릉도몰에 오신것을 진심으로 환영합니다.,F,4,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,중구,송월동2가,
울릉도,울릉도 돌김 : 네이버 통합검색,F,4,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,중구,송월동2가,
주문진,주문 진행중,F,4,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,중구,송월동2가,
해운대,해운대 사진 찍다 테트라포드 사이 추락 40대 자력 탈출,M,5,"교직 (교사, 유치원교사, 학원강사)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,동래구,온천2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
장목,[현장목소리] 강켄바워 강부자의 축구 사랑..그땐 차범근이 막내였지 | 다음 스포츠,M,5,"교직 (교사, 유치원교사, 학원강사)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,동래구,온천2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,어린이집생일떡 해운대자이 배송건 - 부산떡집연산동떡집해운대떡유치원생일떡생일답례떡부산답례떡부산떡 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,부산진구,전포2동,
해운대,어린이집생일떡 해운대자이 배송건 - 부산떡집연산동떡집해운대떡유치원생일떡생일답례떡부산답례떡부산떡 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,부산진구,전포2동,
해운대,어린이집생일떡 해운대자이 배송건 - 부산떡집연산동떡집해운대떡유치원생일떡생일답례떡부산답례떡부산떡 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,부산진구,전포2동,
울릉도,서울~울릉도 하늘길로 1시간 만에 간다..2025년 5월 운항,F,5,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,사상구,주례1동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
청원사,한국당 해산 청원 사상최다..왜 결집했나,F,5,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,사상구,주례1동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
화진포,화진포막국수 : 네이버 VIEW,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,서울,강동구,천호1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
사나사,사나사건으로 깨달음을 얻은 여성...jpg : 네이버 카페,M,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,동대문구,답십리2동,"경차 (모닝, 스파크 등)"
울릉도,서울~울릉도 하늘길로 1시간 만에 간다..2025년 5월 운항,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,송파구,가락2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,해운대 사진 찍다 테트라포드 사이 추락 40대 자력 탈출,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,송파구,가락2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
화암,백제 삼천궁녀 목숨 잃은 낙화암 부소산 일대 아닌 백마강 옷바위,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,송파구,가락2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
동암,동암 밴댕이 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,서구,가좌2동,
동암,동암 벤댕이 : 네이버 VIEW,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,서구,가좌2동,
동암,동암 밴댕이 : 네이버 VIEW,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,서구,가좌2동,
백담사,백담사 : 네이버 통합검색,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,단독주택,광주,북구,운암1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
울릉도,2025년부터 비행기타고 울릉도 간다,M,3,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,보문동2가,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
법주사,“관람료 일본선 1만5000원 내면서 법주사 4000원 왜 못 내나”,M,3,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,보문동2가,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
송호,文 오늘 송호근·윤여준·이홍구·김영란 등 원로들과 대화,M,5,"자영업 (도소매업, 숙박업, 미용업)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,잠실4동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
광명사,광명사거리 마카롱 소작롱 : 네이버 블로그,F,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,광명시,철산1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
광명사,광명사거리 마카롱 & 뚱카롱 쥴리스 포레스트 맛있쪙♪ : 네이버 블로그,F,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,광명시,철산1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
광명사,광명사거리 마카롱 소작롱 택배 주문 가능 : 네이버 블로그,F,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,광명시,철산1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
마곡사,마곡사랑(엠밸리 마고커 마을),F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강서구,가양동,
사나사,사나 사태 근황.jpg | 유머 게시판 | 루리웹 모바일,M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,서울,동대문구,휘경2동,
해운대,나 얼마전에 부산 해운대 편의점서 카에뎅코 남편 봤는데,M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,서울,동대문구,휘경2동,
표선,민주 오늘 새 원내대표 선출..3파전 막판까지 예측불허,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,도봉구,창1동,
화암,백제 삼천궁녀 목숨 잃은 낙화암 부소산 일대 아닌 백마강 옷바위,M,4,기타 ,600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,광산구,월계동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
남원,개그맨 전유성 찾아 남원으로 삼고초려 한 청도군 왜?,M,5,"관리직 (사장, 간부, 고위공무원)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,연제구,거제2동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
소림사,소림사 근황.gif - 웃긴자료 ‥‥‥‥‥、 - 도탁스 (DOTAX),M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,대덕구,법2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해인사,해인사 스님들 법카 사용내역 ㄷ ㄷ ㄷ ㄷ - Soul Lounge - 소울드레서 (SoulDresser),M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,대덕구,법2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 물때표 : 네이버 통합검색,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지 캠퍼하우스,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 로즈힐입니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 로즈힐펜션 : 네이버 통합검색,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 로즈힐입니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 로즈힐입니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 로즈힐입니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 로즈힐입니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 꽃지해수욕장에 위치한 캐빈하우스에 오신것을 환영합니다.,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,주안2동,"경차 (모닝, 스파크 등)"
안면도,안면도 나문재펜션 : 네이버 통합검색,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,성복동,"경차 (모닝, 스파크 등)"
칠성사,초록 페트병이 아니라면.. 고민 깊은 칠성사이다,F,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,영등포구,신길6동,
소요산,1호선 인천-소요산 급행열차가 : 네이버 지식iN,F,3,"교직 (교사, 유치원교사, 학원강사)",900~999만원,아니오,          ,아파트/ 주상복합,경기,성남시 분당구,수내3동,
주문진,주문 진행중,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,단독주택,경남,진주시,신안동,
주문진,주문 진행중,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,단독주택,경남,진주시,신안동,
주문진,주문 진행중,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,충북,청주시 상당구,금천동,
용주사,용주사 : 네이버 통합검색,M,5,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,화성시,향남읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
용주사,용주사 : 네이버,M,5,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,화성시,향남읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
해운대,해운대 사진 찍다 테트라포드 사이 추락 40대 자력 탈출,F,5,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,동구,방어동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
청원사,한국당 해산 청원 사상최다..왜 결집했나,M,5,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강서구,화곡3동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
옥계,#투인샤브 #구미맛집 #구미옥계맛집 #구미산동맛집(@two_in_shabu) ? Instagram 사진 및 동영상,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,구미시,인의동,
화암,백제 삼천궁녀 목숨 잃은 낙화암 부소산 일대 아닌 백마강 옷바위,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,북구,사수동,
주문진,주문 진행중,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,북구,사수동,
주문진,주문 진행중,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,북구,사수동,
남원,밥블레스유 남원 가기전 기사식당 김치 불고기백반 청파동 일신기사식당 : 네이버 블로그,F,5,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",600~699만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,은평구,갈현2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
주문진,주문 진행중,F,5,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",600~699만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,은평구,갈현2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
사나사,이곳 저곳 사나 사나 사나 - 웃긴자료 ‥‥‥‥‥、 - 도탁스 (DOTAX),F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,
해운대,해운대 사진 찍다 테트라포드 사이 추락 40대 자력 탈출 - 엽기사진실 - 이종격투기,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,
해운대,해운대 사진 찍다 테트라포드 사이 추락 40대 자력 탈출,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,
월정사,제주 월정사 공사장 붕괴 사고 : 네이트뉴스,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,
예당,국내 최장 예산 예당호 출렁다리 주경 야경 핫플레이스 예산 가볼만한곳 : 네이버 블로그,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,동해시,평릉동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
무릉계곡,동해 무릉계곡 : 네이버 통합검색,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡등산코스 : 네이버 통합검색,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡 : 네이버,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡힐링캠프장 : 네이버 플레이스 리뷰 결과,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡힐링캠프장 : 네이버,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
주문진,주문 진행중,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡힐링캠프장 : 네이버,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,2016.05.14~15 동해 무릉계곡힐링캠핑장 물놀이와 등산을 함께 즐길 수 있는 곳 : 네이버 블로그,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡 힐링캠프장에 오신것을 환영합니다.,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡 힐링캠프장 : 네이버 통합검색,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡 힐링캠프장 : 네이버 통합검색,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
무릉계곡,무릉계곡 힐링캠프장에 오신것을 환영합니다.,M,5,기타 ,800~899만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,구로구,온수동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
해운대,해운대 사진 찍다 테트라포드 사이 추락 40대 자력 탈출,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,울산,남구,야음동,
천은사,천은사는 폐지했지만..사찰 24곳 여전히 통행료,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,울산,남구,야음동,
울릉도,뱃멀미 힘들었는데 울릉도 6년 뒤엔 비행기 타고 간다,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,중구,유천2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
법주사,“관람료 일본선 1만5000원 내면서 법주사 4000원 왜 못 내나”,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,중구,유천2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
남원,개그맨 전유성 찾아 남원으로 삼고초려 한 청도군 왜?,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,중구,유천2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
남원,개그맨 전유성 찾아 남원으로 삼고초려 한 청도군 왜?,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,중구,유천2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
내소사,변산반도 내소사 : 네이버 통합검색,M,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,관악구,은천동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
개암사,2박 3일 전북관광*부안*변산반도*개암사*줄포만*갯벌생태공원*고창읍성*고인돌박물관*고창국화축제*고창웰파크시티*고창W2카페 : 네이버 블로그,M,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,관악구,은천동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
파계사,팔공산맛집추천:) 파계사맛집 황토시골집 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,대구,달서구,송현2동,
남원,남원 맛집: 남원 추어탕 부산집 솔직 후기 / 미꾸라지 효능 : 네이버 블로그,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,부산,해운대구,재송2동,
불국사,경주여행 #1 - 천년고찰 석굴암과 불국사 : 네이버 블로그,M,4,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,감정동,
불국사,경주 불국사 유래 - Daum 검색,M,4,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,감정동,
